nct_id,drug_name_in_trial,resolves_to_bucket
NCT03117751,dexamethasone,dexamethasone
NCT03118128,metformin,metformin
NCT03118466,mitoxantrone,mitoxantrone
NCT03118492,cyclophosphamide,cyclophosphamide
NCT03122717,osimertinib,trastuzumab-qyyp
NCT03125239,LY2874455,...
NCT03125577,4SCAR38,unknown
NCT03125642,cyclophosphamide,cyclophosphamide
NCT03125941,dexamethasone,dexamethasone
NCT03125980,oxaliplatin after surgery,trastuzumab-qyyp
NCT03125980,oxaliplatin before,trastuzumab-qyyp
NCT03126916,cyclophosphamide,cyclophosphamide
NCT03128359,cyclophosphamide,cyclophosphamide
NCT03128879,venetoclax,trastuzumab-qyyp
NCT03132454,Dexamethasone,dexamethasone
NCT03133546,osimertinib,trastuzumab-qyyp
NCT03135769,Avelumab administration at,trastuzumab-qyyp
NCT03136055,irinotecan,irinotecan
NCT03136146,cyclophosphamide,cyclophosphamide
NCT03136146,dexamethasone,dexamethasone
NCT03136328,68Ga-DOTATOC,gallium ga 68 dotatate
NCT03136653,dexamethasone,dexamethasone
NCT03137771,pemetrexed disodium,trastuzumab-qyyp
NCT03137888,temozolomide,temozolomide
NCT03139331,irinotecan,irinotecan
NCT03139331,temozolomide,temozolomide
NCT03139851,Pembrolizumab in,pembrolizumab and berahyaluronidase alfa-pmph
NCT03139851,cyclophosphamide,cyclophosphamide
NCT03139916,temozolomide,temozolomide
NCT03140553,TCH (docetaxel,trastuzumab-qyyp
NCT03140553,trastuzumab),trastuzumab-qyyp
NCT03140553,trastuzumab) versus EC-TH(epirubicin,trastuzumab-qyyp
NCT03141034,irinotecan,irinotecan
NCT03141203,carfilzomib,velcade thalidomide dexamethasone
NCT03142516,irinotecan,irinotecan
NCT03146377,irinotecan,irinotecan
NCT03147287,avelumab,trastuzumab-qyyp
NCT03147404,avelumab,trastuzumab-qyyp
NCT03147599,coloverin,coloverin
NCT03147612,cyclophosphamide,cyclophosphamide
NCT03150693,Cyclophosphamide,cyclophosphamide
NCT03150693,Dexamethasone,dexamethasone
NCT03150810,temozolomide,temozolomide
NCT03150862,tmz,temozolomide
NCT03152318,cyclophosphamide,cyclophosphamide
NCT03152565,avelumab,trastuzumab-qyyp
NCT03153410,cyclophosphamide,cyclophosphamide
NCT03154281,everolimus,trastuzumab-qyyp
NCT03154749,DCb (docetaxel,trastuzumab-qyyp
NCT03154749,carboplatin) versus EC followed by D (epirubicin,trastuzumab-qyyp
NCT03155100,carfilzomib,velcade thalidomide dexamethasone
NCT03155100,dexamethasone,dexamethasone
NCT03158688,carfilzomib,velcade thalidomide dexamethasone
NCT03158688,dexamethasone,dexamethasone
NCT03158883,avelumab,trastuzumab-qyyp
NCT03158935,cyclophosphamide,cyclophosphamide
NCT03161054,cyclophosphamide,cyclophosphamide
NCT03161054,vinorelbine,tlc178
NCT03161379,cyclophosphamide,cyclophosphamide
NCT03163667,everolimus,trastuzumab-qyyp
NCT03164057,mitoxantrone,mitoxantrone
NCT03164590,bupivacaine,bupivacaine liposome
NCT03164655,irinotecan,irinotecan
NCT03164993,cyclophosphamide,cyclophosphamide
NCT03166397,cyclophosphamide,cyclophosphamide
NCT03168139,Pembrolizumab - Combination Therapy,pembrolizumab and berahyaluronidase alfa-pmph
NCT03168880,Paclitaxel only,trastuzumab-qyyp
NCT03170882,dexamethasone,dexamethasone
NCT03173092,dexamethasone,dexamethasone
NCT03173417,cyclophosphamide,cyclophosphamide
